index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,sn_buffer_3,sp_buffer_3,tplh,tphl,tp,temper,alter#
162,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,22.0,22.0,69.0,69.0,1.386e-10,1.389e-10,1.387e-10,25.0,1
163,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,22.0,22.0,71.0,71.0,1.386e-10,1.389e-10,1.388e-10,25.0,1
164,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,22.0,22.0,73.0,73.0,1.386e-10,1.39e-10,1.388e-10,25.0,1
165,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,22.0,22.0,75.0,75.0,1.387e-10,1.39e-10,1.388e-10,25.0,1
166,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,18.0,18.0,67.0,67.0,1.382e-10,1.387e-10,1.385e-10,25.0,1
167,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,18.0,18.0,69.0,69.0,1.382e-10,1.388e-10,1.385e-10,25.0,1
168,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,18.0,18.0,71.0,71.0,1.383e-10,1.389e-10,1.386e-10,25.0,1
169,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,18.0,18.0,73.0,73.0,1.383e-10,1.389e-10,1.386e-10,25.0,1
170,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,18.0,18.0,75.0,75.0,1.383e-10,1.39e-10,1.387e-10,25.0,1
171,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,20.0,20.0,67.0,67.0,1.382e-10,1.387e-10,1.384e-10,25.0,1
172,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,20.0,20.0,69.0,69.0,1.382e-10,1.387e-10,1.385e-10,25.0,1
173,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,20.0,20.0,71.0,71.0,1.382e-10,1.387e-10,1.385e-10,25.0,1
174,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,20.0,20.0,73.0,73.0,1.383e-10,1.388e-10,1.385e-10,25.0,1
175,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,20.0,20.0,75.0,75.0,1.383e-10,1.388e-10,1.386e-10,25.0,1
176,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,22.0,22.0,67.0,67.0,1.383e-10,1.387e-10,1.385e-10,25.0,1
177,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,22.0,22.0,69.0,69.0,1.383e-10,1.387e-10,1.385e-10,25.0,1
178,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,1.383e-10,1.387e-10,1.385e-10,25.0,1
179,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,22.0,22.0,73.0,73.0,1.383e-10,1.388e-10,1.385e-10,25.0,1
180,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,1.383e-10,1.388e-10,1.386e-10,25.0,1
181,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,18.0,18.0,67.0,67.0,9.08e-11,9.163e-11,9.122e-11,25.0,1
182,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,18.0,18.0,69.0,69.0,9.084e-11,9.168e-11,9.126e-11,25.0,1
183,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,18.0,18.0,71.0,71.0,9.088e-11,9.174e-11,9.131e-11,25.0,1
184,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,18.0,18.0,73.0,73.0,9.092e-11,9.181e-11,9.137e-11,25.0,1
185,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,18.0,18.0,75.0,75.0,9.096e-11,9.187e-11,9.142e-11,25.0,1
186,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,20.0,20.0,67.0,67.0,9.103e-11,9.176e-11,9.139e-11,25.0,1
187,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,20.0,20.0,69.0,69.0,9.105e-11,9.18e-11,9.143e-11,25.0,1
188,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,20.0,20.0,71.0,71.0,9.108e-11,9.185e-11,9.147e-11,25.0,1
189,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,20.0,20.0,73.0,73.0,9.112e-11,9.19e-11,9.151e-11,25.0,1
190,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,20.0,20.0,75.0,75.0,9.115e-11,9.196e-11,9.156e-11,25.0,1
191,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,22.0,22.0,67.0,67.0,9.133e-11,9.197e-11,9.165e-11,25.0,1
192,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,22.0,22.0,69.0,69.0,9.134e-11,9.2e-11,9.167e-11,25.0,1
193,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,22.0,22.0,71.0,71.0,9.136e-11,9.204e-11,9.17e-11,25.0,1
194,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,22.0,22.0,73.0,73.0,9.139e-11,9.208e-11,9.174e-11,25.0,1
195,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,22.0,22.0,75.0,75.0,9.141e-11,9.213e-11,9.177e-11,25.0,1
196,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,18.0,18.0,67.0,67.0,9.082e-11,9.187e-11,9.135e-11,25.0,1
197,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,18.0,18.0,69.0,69.0,9.085e-11,9.192e-11,9.139e-11,25.0,1
198,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,18.0,18.0,71.0,71.0,9.089e-11,9.198e-11,9.144e-11,25.0,1
199,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,18.0,18.0,73.0,73.0,9.092e-11,9.203e-11,9.148e-11,25.0,1
200,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,18.0,18.0,75.0,75.0,9.097e-11,9.21e-11,9.154e-11,25.0,1
201,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,20.0,20.0,67.0,67.0,9.093e-11,9.19e-11,9.141e-11,25.0,1
202,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,20.0,20.0,69.0,69.0,9.095e-11,9.193e-11,9.144e-11,25.0,1
203,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,20.0,20.0,71.0,71.0,9.097e-11,9.199e-11,9.148e-11,25.0,1
204,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,20.0,20.0,73.0,73.0,9.1e-11,9.203e-11,9.151e-11,25.0,1
205,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,20.0,20.0,75.0,75.0,9.103e-11,9.208e-11,9.156e-11,25.0,1
206,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,22.0,22.0,67.0,67.0,9.11e-11,9.2e-11,9.155e-11,25.0,1
207,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,22.0,22.0,69.0,69.0,9.111e-11,9.204e-11,9.158e-11,25.0,1
208,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,22.0,22.0,71.0,71.0,9.113e-11,9.207e-11,9.16e-11,25.0,1
209,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,22.0,22.0,73.0,73.0,9.115e-11,9.211e-11,9.163e-11,25.0,1
210,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,22.0,22.0,75.0,75.0,9.117e-11,9.215e-11,9.166e-11,25.0,1
211,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,18.0,18.0,67.0,67.0,9.121e-11,9.245e-11,9.183e-11,25.0,1
212,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,18.0,18.0,69.0,69.0,9.124e-11,9.25e-11,9.187e-11,25.0,1
213,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,18.0,18.0,71.0,71.0,9.127e-11,9.256e-11,9.192e-11,25.0,1
214,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,18.0,18.0,73.0,73.0,9.131e-11,9.261e-11,9.196e-11,25.0,1
215,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,18.0,18.0,75.0,75.0,9.135e-11,9.268e-11,9.201e-11,25.0,1
216,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,20.0,20.0,67.0,67.0,9.125e-11,9.24e-11,9.183e-11,25.0,1
217,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,20.0,20.0,69.0,69.0,9.125e-11,9.244e-11,9.185e-11,25.0,1
218,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,20.0,20.0,71.0,71.0,9.128e-11,9.249e-11,9.189e-11,25.0,1
219,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,20.0,20.0,73.0,73.0,9.13e-11,9.253e-11,9.192e-11,25.0,1
220,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,20.0,20.0,75.0,75.0,9.134e-11,9.258e-11,9.196e-11,25.0,1
221,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,22.0,22.0,67.0,67.0,9.135e-11,9.245e-11,9.19e-11,25.0,1
222,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,22.0,22.0,69.0,69.0,9.136e-11,9.248e-11,9.192e-11,25.0,1
223,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,9.136e-11,9.251e-11,9.194e-11,25.0,1
224,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,22.0,22.0,73.0,73.0,9.138e-11,9.255e-11,9.197e-11,25.0,1
225,3.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,9.14e-11,9.259e-11,9.199e-11,25.0,1
226,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,18.0,18.0,67.0,67.0,8.924e-11,9.002e-11,8.963e-11,25.0,1
227,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,18.0,18.0,69.0,69.0,8.927e-11,9.007e-11,8.967e-11,25.0,1
228,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,18.0,18.0,71.0,71.0,8.931e-11,9.013e-11,8.972e-11,25.0,1
229,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,18.0,18.0,73.0,73.0,8.936e-11,9.02e-11,8.978e-11,25.0,1
230,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,18.0,18.0,75.0,75.0,8.94e-11,9.027e-11,8.983e-11,25.0,1
231,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,20.0,20.0,67.0,67.0,8.945e-11,9.012e-11,8.979e-11,25.0,1
232,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,20.0,20.0,69.0,69.0,8.947e-11,9.017e-11,8.982e-11,25.0,1
233,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,20.0,20.0,71.0,71.0,8.95e-11,9.022e-11,8.986e-11,25.0,1
234,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,20.0,20.0,73.0,73.0,8.954e-11,9.027e-11,8.99e-11,25.0,1
235,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,20.0,20.0,75.0,75.0,8.957e-11,9.032e-11,8.994e-11,25.0,1
236,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,22.0,22.0,67.0,67.0,8.974e-11,9.03e-11,9.002e-11,25.0,1
237,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,22.0,22.0,69.0,69.0,8.975e-11,9.035e-11,9.005e-11,25.0,1
238,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,22.0,22.0,71.0,71.0,8.977e-11,9.039e-11,9.008e-11,25.0,1
239,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,22.0,22.0,73.0,73.0,8.98e-11,9.042e-11,9.011e-11,25.0,1
240,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,22.0,22.0,75.0,75.0,8.982e-11,9.047e-11,9.015e-11,25.0,1
241,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,18.0,18.0,67.0,67.0,8.868e-11,8.962e-11,8.915e-11,25.0,1
242,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,18.0,18.0,69.0,69.0,8.87e-11,8.968e-11,8.919e-11,25.0,1
243,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,18.0,18.0,71.0,71.0,8.874e-11,8.974e-11,8.924e-11,25.0,1
244,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,18.0,18.0,73.0,73.0,8.879e-11,8.98e-11,8.929e-11,25.0,1
245,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,18.0,18.0,75.0,75.0,8.883e-11,8.986e-11,8.935e-11,25.0,1
246,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,20.0,20.0,67.0,67.0,8.878e-11,8.962e-11,8.92e-11,25.0,1
247,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,20.0,20.0,69.0,69.0,8.878e-11,8.966e-11,8.922e-11,25.0,1
248,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,20.0,20.0,71.0,71.0,8.88e-11,8.971e-11,8.925e-11,25.0,1
249,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,20.0,20.0,73.0,73.0,8.883e-11,8.975e-11,8.929e-11,25.0,1
250,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,20.0,20.0,75.0,75.0,8.887e-11,8.981e-11,8.934e-11,25.0,1
251,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,22.0,67.0,67.0,8.892e-11,8.97e-11,8.931e-11,25.0,1
252,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,22.0,69.0,69.0,8.894e-11,8.973e-11,8.933e-11,25.0,1
253,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,22.0,71.0,71.0,8.895e-11,8.976e-11,8.936e-11,25.0,1
254,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,22.0,73.0,73.0,8.897e-11,8.98e-11,8.939e-11,25.0,1
255,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,22.0,22.0,75.0,75.0,8.899e-11,8.985e-11,8.942e-11,25.0,1
256,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,18.0,18.0,67.0,67.0,8.853e-11,8.958e-11,8.905e-11,25.0,1
257,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,18.0,18.0,69.0,69.0,8.855e-11,8.963e-11,8.909e-11,25.0,1
258,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,18.0,18.0,71.0,71.0,8.858e-11,8.969e-11,8.913e-11,25.0,1
259,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,18.0,18.0,73.0,73.0,8.862e-11,8.975e-11,8.919e-11,25.0,1
260,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,18.0,18.0,75.0,75.0,8.865e-11,8.982e-11,8.924e-11,25.0,1
261,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,20.0,20.0,67.0,67.0,8.853e-11,8.95e-11,8.901e-11,25.0,1
262,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,20.0,20.0,69.0,69.0,8.854e-11,8.955e-11,8.904e-11,25.0,1
263,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,20.0,20.0,71.0,71.0,8.855e-11,8.959e-11,8.907e-11,25.0,1
264,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,20.0,20.0,73.0,73.0,8.859e-11,8.964e-11,8.911e-11,25.0,1
265,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,20.0,20.0,75.0,75.0,8.862e-11,8.969e-11,8.916e-11,25.0,1
266,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,22.0,22.0,67.0,67.0,8.861e-11,8.95e-11,8.905e-11,25.0,1
267,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,22.0,22.0,69.0,69.0,8.862e-11,8.954e-11,8.908e-11,25.0,1
268,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,22.0,22.0,71.0,71.0,8.862e-11,8.958e-11,8.91e-11,25.0,1
269,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,22.0,22.0,73.0,73.0,8.864e-11,8.961e-11,8.913e-11,25.0,1
270,3.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,6.0,6.0,22.0,22.0,75.0,75.0,8.866e-11,8.966e-11,8.916e-11,25.0,1
271,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,18.0,18.0,67.0,67.0,1.41e-10,1.414e-10,1.412e-10,25.0,1
272,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,18.0,18.0,69.0,69.0,1.411e-10,1.414e-10,1.412e-10,25.0,1
273,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,18.0,18.0,71.0,71.0,1.411e-10,1.415e-10,1.413e-10,25.0,1
274,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,18.0,18.0,73.0,73.0,1.411e-10,1.415e-10,1.413e-10,25.0,1
275,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,18.0,18.0,75.0,75.0,1.412e-10,1.416e-10,1.414e-10,25.0,1
276,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,20.0,20.0,67.0,67.0,1.412e-10,1.415e-10,1.414e-10,25.0,1
277,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,20.0,20.0,69.0,69.0,1.413e-10,1.415e-10,1.414e-10,25.0,1
278,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,20.0,20.0,71.0,71.0,1.413e-10,1.416e-10,1.414e-10,25.0,1
279,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,20.0,20.0,73.0,73.0,1.413e-10,1.416e-10,1.415e-10,25.0,1
280,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,20.0,20.0,75.0,75.0,1.414e-10,1.417e-10,1.415e-10,25.0,1
281,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,22.0,22.0,67.0,67.0,1.415e-10,1.417e-10,1.416e-10,25.0,1
282,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,22.0,22.0,69.0,69.0,1.415e-10,1.417e-10,1.416e-10,25.0,1
283,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,22.0,22.0,71.0,71.0,1.416e-10,1.418e-10,1.417e-10,25.0,1
284,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,22.0,22.0,73.0,73.0,1.416e-10,1.418e-10,1.417e-10,25.0,1
285,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,22.0,22.0,75.0,75.0,1.416e-10,1.419e-10,1.417e-10,25.0,1
286,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,18.0,18.0,67.0,67.0,1.411e-10,1.416e-10,1.413e-10,25.0,1
287,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,18.0,18.0,69.0,69.0,1.411e-10,1.416e-10,1.414e-10,25.0,1
288,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,18.0,18.0,71.0,71.0,1.412e-10,1.417e-10,1.414e-10,25.0,1
289,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,18.0,18.0,73.0,73.0,1.412e-10,1.418e-10,1.415e-10,25.0,1
290,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,18.0,18.0,75.0,75.0,1.412e-10,1.418e-10,1.415e-10,25.0,1
291,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,20.0,20.0,67.0,67.0,1.412e-10,1.416e-10,1.414e-10,25.0,1
292,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,20.0,20.0,69.0,69.0,1.412e-10,1.417e-10,1.414e-10,25.0,1
293,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,20.0,20.0,71.0,71.0,1.412e-10,1.417e-10,1.415e-10,25.0,1
294,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,20.0,20.0,73.0,73.0,1.413e-10,1.418e-10,1.415e-10,25.0,1
295,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,20.0,20.0,75.0,75.0,1.413e-10,1.418e-10,1.415e-10,25.0,1
296,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,22.0,22.0,67.0,67.0,1.414e-10,1.417e-10,1.415e-10,25.0,1
297,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,22.0,22.0,69.0,69.0,1.414e-10,1.418e-10,1.416e-10,25.0,1
298,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,22.0,22.0,71.0,71.0,1.414e-10,1.418e-10,1.416e-10,25.0,1
299,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,22.0,22.0,73.0,73.0,1.414e-10,1.418e-10,1.416e-10,25.0,1
300,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,22.0,22.0,75.0,75.0,1.414e-10,1.419e-10,1.417e-10,25.0,1
301,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,18.0,18.0,67.0,67.0,1.415e-10,1.422e-10,1.418e-10,25.0,1
302,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,18.0,18.0,69.0,69.0,1.415e-10,1.422e-10,1.419e-10,25.0,1
303,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,18.0,18.0,71.0,71.0,1.416e-10,1.423e-10,1.419e-10,25.0,1
304,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,18.0,18.0,73.0,73.0,1.416e-10,1.423e-10,1.42e-10,25.0,1
305,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,18.0,18.0,75.0,75.0,1.416e-10,1.424e-10,1.42e-10,25.0,1
306,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,20.0,20.0,67.0,67.0,1.415e-10,1.421e-10,1.418e-10,25.0,1
307,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,20.0,20.0,69.0,69.0,1.416e-10,1.422e-10,1.419e-10,25.0,1
308,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,20.0,20.0,71.0,71.0,1.416e-10,1.422e-10,1.419e-10,25.0,1
309,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,20.0,20.0,73.0,73.0,1.416e-10,1.422e-10,1.419e-10,25.0,1
310,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,20.0,20.0,75.0,75.0,1.416e-10,1.423e-10,1.42e-10,25.0,1
311,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,22.0,22.0,67.0,67.0,1.416e-10,1.422e-10,1.419e-10,25.0,1
312,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,22.0,22.0,69.0,69.0,1.417e-10,1.422e-10,1.419e-10,25.0,1
313,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,22.0,22.0,71.0,71.0,1.417e-10,1.422e-10,1.419e-10,25.0,1
314,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,22.0,22.0,73.0,73.0,1.417e-10,1.423e-10,1.42e-10,25.0,1
315,3.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,22.0,22.0,75.0,75.0,1.417e-10,1.423e-10,1.42e-10,25.0,1
316,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,18.0,18.0,67.0,67.0,1.389e-10,1.392e-10,1.391e-10,25.0,1
317,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,18.0,18.0,69.0,69.0,1.389e-10,1.393e-10,1.391e-10,25.0,1
318,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,18.0,18.0,71.0,71.0,1.39e-10,1.393e-10,1.391e-10,25.0,1
319,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,18.0,18.0,73.0,73.0,1.39e-10,1.394e-10,1.392e-10,25.0,1
320,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,18.0,18.0,75.0,75.0,1.391e-10,1.395e-10,1.393e-10,25.0,1
321,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,20.0,20.0,67.0,67.0,1.391e-10,1.393e-10,1.392e-10,25.0,1
322,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,20.0,20.0,69.0,69.0,1.391e-10,1.394e-10,1.393e-10,25.0,1
323,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,20.0,20.0,71.0,71.0,1.392e-10,1.394e-10,1.393e-10,25.0,1
324,3.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,4.0,4.0,20.0,20.0,73.0,73.0,1.392e-10,1.395e-10,1.393e-10,25.0,1
